TradingDate,int_Stkcd,index,Stkcd,open,high,low,close,simple_Stkcd,date,AdjustingFactor,FirstIndustryName,sector,return,max_return,current_drawback,max_place,min_place,max_return_next,upstop_num,downstop_num
20110902,620,351769,000620.SZ,6.81,6.85,6.6,18.83780129032257,000620,20110902,2.8242580645161275,房地产,房产,-0.01767304860088359,11.899145299145294,-0.3812615955473099,20.0,0.0,0.1304347826086958,2.0,0.0
20110905,620,354007,000620.SZ,6.63,6.63,6.4,18.1599793548387,000620,20110905,2.8242580645161275,房地产,房产,-0.03598200899550219,11.899145299145294,-0.4035250463821892,19.0,0.0,0.17262830482115077,2.0,0.0
20110906,620,356245,000620.SZ,6.38,6.56,6.37,18.216464516129022,000620,20110906,2.8242580645161275,房地产,房产,0.0031104199066873672,11.899145299145294,-0.4016697588126159,18.0,0.0,0.16899224806201563,2.0,0.0
20110906,600898,358147,600898.SH,7.36,7.45,7.11,19.32089759990089,600898,20110906,2.6909328133566697,商业贸易,可选消费,-0.034946236559139754,0.5800604229607254,-0.3135755258126196,28.0,0.0,0.22841225626740935,1.0,0.0
20110907,620,358485,000620.SZ,6.5,6.62,6.45,18.668345806451605,000620,20110907,2.8242580645161275,房地产,房产,0.024806201550387597,11.899145299145294,-0.3868274582560296,17.0,0.0,0.140695915279879,2.0,0.0
20110908,620,360725,000620.SZ,6.55,6.69,6.47,18.272949677419344,000620,20110908,2.8242580645161275,房地产,房产,-0.021180030257186178,11.899145299145294,-0.3998144712430427,16.0,0.0,0.16537867078825363,2.0,0.0
20110908,2102,361089,002102.SZ,9.54,9.62,9.27,28.134073071718525,002102,20110908,3.0349593389124623,轻工制造,工业,-0.025236593059936863,0.7834394904458599,-0.33785714285714286,20.0,0.0,0.23408845738942818,2.0,0.0
20110908,600898,362627,600898.SH,7.38,7.49,7.25,19.53617222496942,600898,20110908,2.6909328133566697,商业贸易,可选消费,-0.014925373134328512,0.5800604229607254,-0.3059273422562143,26.0,0.0,0.2148760330578514,1.0,0.0
20110909,620,362966,000620.SZ,6.44,6.8,6.43,18.668345806451605,000620,20110909,2.8242580645161275,房地产,房产,0.021638330757341784,11.899145299145294,-0.3868274582560296,15.0,0.0,0.140695915279879,2.0,0.0
20110909,2102,363330,002102.SZ,9.21,9.49,9.21,28.407219412220645,002102,20110909,3.0349593389124623,轻工制造,工业,0.009708737864077666,0.7456359102244392,-0.3314285714285715,19.0,0.0,0.22222222222222232,2.0,0.0
20110913,620,365209,000620.SZ,6.44,6.49,6.33,18.10349419354838,000620,20110913,2.8242580645161275,房地产,房产,-0.030257186081694476,11.899145299145294,-0.40538033395176243,14.0,0.0,0.17628705148205914,2.0,0.0
20110913,2102,365573,002102.SZ,9.11,9.49,9.09,28.61966656594452,002102,20110913,3.0349593389124623,轻工制造,工业,0.007478632478632674,0.7177914110429449,-0.3264285714285714,18.0,0.0,0.21314952279957589,2.0,0.0
20110914,620,367452,000620.SZ,6.46,6.59,6.35,18.555375483870957,000620,20110914,2.8242580645161275,房地产,房产,0.024960998439937487,11.899145299145294,-0.39053803339517623,13.0,0.0,0.14764079147640796,2.0,0.0
20110915,620,369695,000620.SZ,6.52,6.97,6.51,19.204954838709668,000620,20110915,2.8242580645161275,房地产,房产,0.03500761035007627,11.899145299145294,-0.3692022263450835,12.0,0.0,0.10882352941176476,2.0,0.0
20110916,620,371938,000620.SZ,6.82,6.84,6.67,18.950771612903214,000620,20110916,2.8242580645161275,房地产,房产,-0.013235294117647234,11.899145299145294,-0.37755102040816335,11.0,0.0,0.12369597615499273,2.0,0.0
20110919,620,374185,000620.SZ,6.77,6.77,6.33,17.905796129032247,000620,20110919,2.8242580645161275,房地产,房产,-0.05514157973174372,11.899145299145294,-0.4118738404452691,10.0,0.0,0.18927444794952697,2.0,0.0
20110920,620,376433,000620.SZ,6.34,6.43,6.25,17.905796129032247,000620,20110920,2.8242580645161275,房地产,房产,0.0,11.899145299145294,-0.4118738404452691,9.0,0.0,0.18927444794952697,2.0,0.0
20110921,620,378684,000620.SZ,6.37,6.66,6.32,18.61186064516128,000620,20110921,2.8242580645161275,房地产,房产,0.039432176656151396,11.899145299145294,-0.388682745825603,8.0,0.0,0.14415781487101675,2.0,0.0
20110922,620,380935,000620.SZ,6.52,7.25,6.44,20.475870967741923,000620,20110922,2.8242580645161275,房地产,房产,0.10015174506828517,11.899145299145294,-0.3274582560296847,7.0,0.0,0.040000000000000036,3.0,0.0
20110923,620,383186,000620.SZ,7.0,7.75,6.98,21.294905806451602,000620,20110923,2.8242580645161275,房地产,房产,0.040000000000000036,11.899145299145294,-0.3005565862708719,6.0,0.0,0.0,3.0,0.0
20110923,600696,384910,600696.SH,9.61,10.28,9.3,32.001400776404346,600696,20110923,3.3059298322731765,房地产,房产,-0.06292352371732823,1.150220913107511,-0.3369863013698631,26.0,0.0,0.19111570247933884,4.0,0.0
20110926,620,385437,000620.SZ,7.4,7.5,7.15,20.475870967741923,000620,20110926,2.8242580645161275,房地产,房产,-0.03846153846153855,11.899145299145294,-0.3274582560296847,5.0,0.0,0.0,3.0,0.0
20110926,600696,387161,600696.SH,9.58,9.58,8.81,29.22441971729488,600696,20110926,3.3059298322731765,房地产,房产,-0.08677685950413216,1.119013062409289,-0.3945205479452055,25.0,0.0,0.3042986425339367,3.0,0.0
20110927,620,387688,000620.SZ,7.28,7.32,6.88,20.023989677419344,000620,20110927,2.8242580645161275,房地产,房产,-0.022068965517241246,11.899145299145294,-0.3423005565862709,4.0,0.0,0.019746121297602448,3.0,0.0
20110927,600696,389415,600696.SH,8.94,9.14,8.71,29.687249893813128,600696,20110927,3.3059298322731765,房地产,房产,0.015837104072398356,1.0916905444126073,-0.384931506849315,24.0,1.0,0.28396436525612456,3.0,0.0
20110928,620,389942,000620.SZ,7.12,7.22,6.6,18.696588387096764,000620,20110928,2.8242580645161275,房地产,房产,-0.06629055007052187,11.899145299145294,-0.385899814471243,3.0,0.0,0.09214501510574036,3.0,0.0
20110928,600696,391669,600696.SH,9.04,9.19,8.84,29.555012700522195,600696,20110928,3.3059298322731765,房地产,房产,-0.0044543429844100535,1.0916905444126073,-0.38767123287671235,23.0,0.0,0.289709172259508,3.0,0.0
20110929,2432,392890,002432.SZ,11.95,12.0,11.2,23.601030927835044,002432,20110929,2.017182130584192,医药生物,医药,-0.039408866995073955,0.44263698630136994,-0.3056379821958458,39.0,3.0,0.07692307692307687,0.0,0.0
20110929,300162,393238,300162.SZ,12.32,12.47,11.88,23.926127167630053,300162,20110929,2.007225433526011,电子,TMT,-0.044871794871794934,0.4882928905917412,-0.31561421145222956,40.0,23.0,1.00251677852349,2.0,0.0
20110929,600696,393927,600696.SH,8.96,9.2,8.6,29.488894103876735,600696,20110929,3.3059298322731765,房地产,房产,-0.0022371364653243075,1.0193637621023512,-0.3890410958904109,22.0,0.0,0.29260089686098656,3.0,0.0
20110930,587,394427,000587.SZ,10.53,10.7,10.24,65.42785893487039,000587,20110930,6.315430399118764,轻工制造,工业,-0.034482758620689835,1.8301886792452824,-0.30933333333333335,38.0,0.0,0.1563706563706566,1.0,0.0
20110930,300162,395497,300162.SZ,11.85,12.08,11.7,23.785621387283232,300162,20110930,2.007225433526011,电子,TMT,-0.005872483221476488,0.4882928905917412,-0.31963325551249333,39.0,22.0,1.0143459915611817,2.0,0.0
20110930,600696,396186,600696.SH,8.87,9.68,8.86,30.811266036786005,600696,20110930,3.3059298322731765,房地产,房产,0.04484304932735417,0.9010416666666667,-0.3616438356164383,21.0,0.0,0.23712446351931327,3.0,0.0
20110930,600898,396373,600898.SH,7.37,7.48,7.17,19.293988271767322,600898,20110930,2.6909328133566697,商业贸易,可选消费,-0.050331125827814516,0.5800604229607254,-0.31453154875717027,11.0,0.0,0.1827057182705718,1.0,0.0
20111010,2450,397426,002450.SZ,21.96,21.96,20.53,41.146639767998984,002450,20111010,2.0022695750851085,化工,工业,-0.03611632270168852,0.49749999999999983,-0.3138564273789648,26.0,1.0,0.2739659367396592,0.0,0.0
20111010,2562,397537,002562.SZ,25.72,26.27,24.77,24.78,002562,20111010,1.0,化工,工业,-0.03617269544924151,0.5274633123689727,-0.31979138073016744,35.0,1.0,0.2691686844229215,2.0,0.0
20111010,300162,397756,300162.SZ,12.04,12.14,11.81,23.70533236994219,300162,20111010,2.007225433526011,电子,TMT,-0.0033755274261603185,0.4882928905917412,-0.32192985211835845,38.0,21.0,1.0211685012701102,2.0,0.0
20111010,300239,397833,300239.SZ,20.47,21.46,19.92,20.35,300239,20111010,1.0,医药生物,医药,0.0024630541871921707,0.7362025316455696,-0.40653251676873714,31.0,8.0,0.27469287469287473,5.0,0.0
20111010,600696,398445,600696.SH,9.42,10.17,9.4,33.02623902440904,600696,20111010,3.3059298322731765,房地产,房产,0.07188841201716745,0.7914110429447849,-0.3157534246575341,20.0,1.0,0.154154154154154,3.0,0.0
20111010,600898,398632,600898.SH,7.18,7.28,7.01,19.53617222496942,600898,20111010,2.6909328133566697,商业贸易,可选消费,0.012552301255229992,0.5800604229607254,-0.3059273422562143,10.0,0.0,0.17217630853994503,1.0,0.0
20111011,30,398802,000030.SZ,15.26,15.26,15.26,31.968642675339368,000030,20111011,2.0949307126696834,综合,工业,-0.04981320049813209,1.4090407938257994,-0.3016018306636157,50.0,0.0,0.03342070773263428,0.0,0.0
20111011,2450,399685,002450.SZ,21.12,21.5,20.3,40.88634472323792,002450,20111011,2.0022695750851085,化工,工业,-0.006326034063260377,0.49749999999999983,-0.31819699499165266,25.0,0.0,0.28207639569049947,0.0,0.0
20111011,2562,399796,002562.SZ,25.5,25.78,23.35,24.17,002562,20111011,1.0,化工,工业,-0.02461662631154149,0.5274633123689727,-0.3365358221246225,34.0,0.0,0.3011998345055853,2.0,0.0
20111011,300239,400092,300239.SZ,20.76,21.5,20.3,20.92,300239,20111011,1.0,医药生物,医药,0.028009828009827986,0.7362025316455696,-0.389909594634004,30.0,7.0,0.23996175908221784,5.0,0.0
20111011,600696,400704,600696.SH,9.99,9.99,9.99,33.02623902440904,600696,20111011,3.3059298322731765,房地产,房产,0.0,0.7914110429447849,-0.3157534246575341,19.0,0.0,0.154154154154154,3.0,0.0
20111011,600898,400891,600898.SH,7.37,7.55,7.1,19.563081553102986,600898,20111011,2.6909328133566697,商业贸易,可选消费,0.0013774104683195176,0.5800604229607254,-0.30497131931166366,9.0,0.0,0.1705639614855572,1.0,0.0
20111012,2562,402055,002562.SZ,23.6,25.4,23.51,25.28,002562,20111012,1.0,化工,工业,0.04592470004137361,0.5153910149750416,-0.30606642876749923,33.0,19.0,0.24406645569620244,2.0,0.0
20111012,300239,402351,300239.SZ,20.3,21.89,19.63,21.56,300239,20111012,1.0,医药生物,医药,0.030592734225621365,0.7362025316455696,-0.37124526100904054,29.0,6.0,0.20315398886827474,5.0,0.0
20111013,30,403322,000030.SZ,15.38,15.63,14.98,31.382062075791858,000030,20111013,2.0949307126696834,综合,工业,-0.050095117311350634,1.4090407938257994,-0.3144164759725402,48.0,0.0,0.02603471295060089,0.0,0.0
20111013,300239,404613,300239.SZ,21.31,23.15,21.28,22.86,300239,20111013,1.0,医药生物,医药,0.06029684601113172,0.7362025316455696,-0.33333333333333337,28.0,5.0,0.1347331583552056,5.0,0.0
20111014,30,405584,000030.SZ,14.51,14.7,14.23,29.810864041289598,000030,20111014,2.0949307126696834,综合,工业,-0.050066755674232244,1.4090407938257994,-0.3487414187643021,47.0,0.0,0.08011243851018968,0.0,0.0
20111014,300239,406875,300239.SZ,22.6,22.99,22.1,22.74,300239,20111014,1.0,医药生物,医药,-0.005249343832021025,0.7362025316455696,-0.336832895888014,27.0,4.0,0.14072119613016731,5.0,0.0
20111014,600898,407676,600898.SH,7.49,7.52,7.24,19.670718865637255,600898,20111014,2.6909328133566697,商业贸易,可选消费,-0.03562005277044844,0.5800604229607254,-0.3011472275334609,6.0,0.0,0.2216142270861834,1.0,0.0
20111017,30,407846,000030.SZ,13.65,14.8,13.53,29.308080670248874,000030,20111017,2.0949307126696834,综合,工业,-0.016865776528460996,1.4090407938257994,-0.359725400457666,46.0,0.0,0.09864188706218724,0.0,0.0
20111017,300239,409137,300239.SZ,22.58,23.59,22.41,23.53,300239,20111017,1.0,医药生物,医药,0.03474054529463522,0.7362025316455696,-0.3137941090696996,26.0,3.0,0.10242243943901408,5.0,0.0
20111017,600898,409938,600898.SH,7.3,7.39,7.11,19.159441631099487,600898,20111017,2.6909328133566697,商业贸易,可选消费,-0.025991792065663488,0.5800604229607254,-0.3193116634799237,5.0,0.0,0.2542134831460674,1.0,0.0
20111018,30,410108,000030.SZ,13.49,13.97,13.29,27.84162917138009,000030,20111018,2.0949307126696834,综合,工业,-0.0500357398141531,1.4090407938257994,-0.3917620137299772,45.0,0.0,0.15650865312264872,0.0,0.0
20111018,600898,412201,600898.SH,7.06,7.17,6.76,18.190705818291086,600898,20111018,2.6909328133566697,商业贸易,可选消费,-0.050561797752809,0.5800604229607254,-0.3537284894837477,4.0,0.0,0.32100591715976345,1.0,0.0
20111019,30,412372,000030.SZ,13.01,13.95,12.86,29.22428344174208,000030,20111019,2.0949307126696834,综合,工业,0.04966139954853266,1.4090407938257994,-0.3615560640732267,44.0,0.0,0.10179211469534066,0.0,0.0
20111019,587,412515,000587.SZ,10.35,10.46,10.05,63.8490013350907,000587,20111019,6.315430399118764,轻工制造,工业,-0.03988603988604,1.8301886792452824,-0.32600000000000007,30.0,0.0,0.23145400593471832,1.0,0.0
20111020,30,414636,000030.SZ,13.94,14.58,13.25,29.538523048642535,000030,20111020,2.0949307126696834,综合,工业,0.010752688172043001,1.4090407938257994,-0.3546910755148742,43.0,0.0,0.09007092198581579,0.0,0.0
20111020,587,414779,000587.SZ,9.9,10.04,9.7,62.96484107921408,000587,20111020,6.315430399118764,轻工制造,工业,-0.013847675568743667,1.8301886792452824,-0.33533333333333326,29.0,0.0,0.24874623871614832,1.0,0.0
20111020,600681,416527,600681.SH,4.94,5.05,4.71,20.276213642743954,600681,20111020,4.304928586569842,建筑装饰,工业,-0.050403225806451624,1.163348416289593,-0.3103953147877013,45.0,0.0,0.1719745222929936,1.0,0.0
20111021,30,416900,000030.SZ,13.8,14.19,13.4,28.07207154977376,000030,20111021,2.0949307126696834,综合,工业,-0.049645390070921835,1.4090407938257994,-0.38672768878718544,42.0,0.0,0.14701492537313432,0.0,0.0
20111021,587,417043,000587.SZ,10.0,10.25,9.85,62.522760951275764,000587,20111021,6.315430399118764,轻工制造,工业,-0.007021063189568744,1.8301886792452824,-0.33999999999999997,28.0,0.0,0.25757575757575757,1.0,0.0
20111021,2562,417894,002562.SZ,25.8,26.19,24.7,24.78,002562,20111021,1.0,化工,工业,-0.05057471264367819,0.5153910149750416,-0.31979138073016744,26.0,12.0,0.2691686844229215,2.0,0.0
20111021,300244,418197,300244.SZ,42.68,43.86,39.78,40.0,300244,20111021,1.0,医药生物,医药,-0.06432748538011701,0.6142499304202615,-0.31034482758620685,33.0,2.0,0.3182499999999999,4.0,0.0
20111021,600681,418791,600681.SH,4.72,4.75,4.57,19.802671498221272,600681,20111021,4.304928586569842,建筑装饰,工业,-0.023354564755838636,1.163348416289593,-0.32650073206442165,44.0,0.0,0.19999999999999996,1.0,0.0
20111024,30,419164,000030.SZ,13.01,13.2,12.73,26.877961043552038,000030,20111024,2.0949307126696834,综合,工业,-0.042537313432835955,1.4090407938257994,-0.41281464530892464,41.0,0.0,0.19797349961028843,0.0,0.0
20111024,587,419307,000587.SZ,9.95,10.05,9.41,62.27014373531101,000587,20111024,6.315430399118764,轻工制造,工业,-0.004040404040404066,1.8301886792452824,-0.3426666666666667,27.0,0.0,0.26267748478701836,1.0,0.0
20111024,2562,420158,002562.SZ,24.53,25.46,23.31,25.16,002562,20111024,1.0,化工,工业,0.015334947538337307,0.5153910149750416,-0.3093604172385397,25.0,11.0,0.25,2.0,0.0
20111024,600681,421055,600681.SH,4.64,4.69,4.45,20.017917927549767,600681,20111024,4.304928586569842,建筑装饰,工业,0.010869565217391353,1.163348416289593,-0.31918008784773044,43.0,0.0,0.1870967741935481,1.0,0.0
20111025,30,421428,000030.SZ,12.67,13.07,12.53,27.06650480769231,000030,20111025,2.0949307126696834,综合,工业,0.007014809041309578,1.4090407938257994,-0.4086956521739131,40.0,0.0,0.1896284829721362,0.0,0.0
20111025,587,421571,000587.SZ,9.84,10.29,9.78,64.85947019894971,000587,20111025,6.315430399118764,轻工制造,工业,0.04158215010141997,1.8301886792452824,-0.31533333333333324,26.0,0.0,0.2122687439143136,1.0,0.0
20111026,30,423692,000030.SZ,12.84,13.24,12.63,27.71593332861991,000030,20111026,2.0949307126696834,综合,工业,0.023993808049535437,1.4090407938257994,-0.3945080091533182,39.0,0.0,0.1617535903250189,0.0,0.0
20111026,587,423835,000587.SZ,10.3,10.73,10.28,66.18571058276464,000587,20111026,6.315430399118764,轻工制造,工业,0.020447906523855863,1.8301886792452824,-0.30133333333333334,25.0,0.0,0.1879770992366414,1.0,0.0
20111026,600681,425585,600681.SH,4.75,4.86,4.71,20.491460072072446,600681,20111026,4.304928586569842,建筑装饰,工业,-0.008333333333333415,1.163348416289593,-0.30307467057101023,41.0,0.0,0.15966386554621836,1.0,0.0
20111027,30,425958,000030.SZ,13.07,13.33,12.95,27.234099264705886,000030,20111027,2.0949307126696834,综合,工业,-0.017384731670445852,1.4090407938257994,-0.4050343249427918,38.0,0.0,0.18230769230769228,0.0,0.0
20111027,587,426101,000587.SZ,10.48,10.48,10.48,66.18571058276464,000587,20111027,6.315430399118764,轻工制造,工业,0.0,1.8301886792452824,-0.30133333333333334,24.0,0.0,0.1879770992366414,1.0,0.0
20111028,30,428224,000030.SZ,13.06,13.3,12.93,27.52738956447964,000030,20111028,2.0949307126696834,综合,工业,0.010769230769230642,1.4090407938257994,-0.3986270022883296,37.0,0.0,0.16971080669710803,0.0,0.0
20111028,587,428367,000587.SZ,10.88,10.88,10.33,66.12255627877346,000587,20111028,6.315430399118764,轻工制造,工业,-0.000954198473282375,1.8301886792452824,-0.30199999999999994,23.0,0.0,0.18911174785100293,1.0,0.0
20111031,30,430493,000030.SZ,13.08,13.8,13.0,28.910043834841634,000030,20111031,2.0949307126696834,综合,工业,0.05022831050228316,1.4090407938257994,-0.368421052631579,36.0,0.0,0.11376811594202896,0.0,0.0
20111101,30,432762,000030.SZ,14.01,14.49,13.9,30.355546026583713,000030,20111101,2.0949307126696834,综合,工业,0.04999999999999982,1.4090407938257994,-0.33684210526315794,35.0,0.0,0.060731538992408574,0.0,0.0
20111101,587,432905,000587.SZ,10.4,10.52,10.25,65.68047615083515,000587,20111101,6.315430399118764,轻工制造,工业,-0.014218009478673022,1.8301886792452824,-0.30666666666666664,21.0,0.0,0.19711538461538458,1.0,0.0
20111102,30,435031,000030.SZ,14.27,15.21,14.0,31.863896139705886,000030,20111102,2.0949307126696834,综合,工业,0.049689440993788914,1.4090407938257994,-0.30389016018306647,34.0,0.0,0.01051939513477973,0.0,0.0
20111104,30,439579,000030.SZ,15.11,15.64,15.08,31.591555147058827,000030,20111104,2.0949307126696834,综合,工业,-0.018867924528301883,1.4090407938257994,-0.3098398169336385,32.0,0.0,0.01591511936339507,0.0,0.0
20111107,30,441855,000030.SZ,14.86,14.87,14.4,30.167002262443443,000030,20111107,2.0949307126696834,综合,工业,-0.0450928381962864,1.4090407938257994,-0.34096109839816935,31.0,0.0,0.06388888888888866,0.0,0.0
20111108,30,444132,000030.SZ,14.3,14.88,14.27,30.418393947963803,000030,20111108,2.0949307126696834,综合,工业,0.008333333333333304,1.4090407938257994,-0.3354691075514875,30.0,0.0,0.05509641873278226,0.0,0.0
20111109,30,446409,000030.SZ,14.44,14.76,14.31,30.565039097850683,000030,20111109,2.0949307126696834,综合,工业,0.004820936639118534,1.295168067226891,-0.33226544622425636,29.0,0.0,0.05003427004797789,0.0,0.0
20111110,30,448686,000030.SZ,14.4,14.49,13.86,29.07763829185521,000030,20111110,2.0949307126696834,综合,工业,-0.04866346812885536,1.1850000000000005,-0.36475972540045765,28.0,0.0,0.10374639769452432,0.0,0.0
20111111,30,450963,000030.SZ,13.96,14.18,13.82,29.18238482748869,000030,20111111,2.0949307126696834,综合,工业,0.0036023054755041084,1.080952380952381,-0.36247139588100696,27.0,0.0,0.09978463747307953,0.0,0.0
20111114,30,453243,000030.SZ,14.08,14.42,13.91,30.06225572680996,000030,20111114,2.0949307126696834,综合,工业,0.03015075376884435,0.9809610154125117,-0.34324942791762025,26.0,0.0,0.06759581881533094,0.0,0.0
20111115,30,455523,000030.SZ,14.25,15.07,14.23,31.57060583993213,000030,20111115,2.0949307126696834,综合,工业,0.05017421602787464,0.8868739205526772,-0.31029748283752867,25.0,0.0,0.01658925016589241,0.0,0.0
20111116,30,457804,000030.SZ,15.08,15.46,14.73,31.130670390271494,000030,20111116,2.0949307126696834,综合,工业,-0.013934970139349856,0.7968750000000002,-0.31990846681922214,24.0,0.0,0.030955585464333746,0.0,0.0
20111117,30,460085,000030.SZ,14.73,15.0,14.62,30.900228011877832,000030,20111117,2.0949307126696834,综合,工业,-0.007402422611036186,0.7110415035238844,-0.3249427917620138,23.0,0.0,0.038644067796610004,0.0,0.0
20111122,600094,468342,600094.SH,5.42,5.49,5.22,14.332569893776213,600094,20111122,2.673986920480637,房地产,房产,-0.02010968921389389,0.7551487414187643,-0.3011734028683182,29.0,0.0,0.003731343283581934,1.0,0.0
20111125,600094,475198,600094.SH,5.38,5.38,5.24,14.091911070932955,600094,20111125,2.673986920480637,房地产,房产,-0.01862197392923659,0.7551487414187643,-0.31290743155149947,26.0,0.0,0.0,1.0,0.0
20111128,600094,477486,600094.SH,5.26,5.29,5.16,13.904731986499312,600094,20111128,2.673986920480637,房地产,房产,-0.013282732447817747,0.7551487414187643,-0.3220338983050848,25.0,0.0,0.0038461538461536104,1.0,0.0
20111129,600094,479774,600094.SH,5.24,5.26,5.15,13.958211724908923,600094,20111129,2.673986920480637,房地产,房产,0.0038461538461536104,0.7551487414187643,-0.319426336375489,24.0,0.0,0.0,1.0,0.0
20111130,600094,482062,600094.SH,5.2,5.22,4.96,13.262975125583958,600094,20111130,2.673986920480637,房地产,房产,-0.04980842911877381,0.7551487414187643,-0.3533246414602347,23.0,0.0,0.0,1.0,0.0
20111130,600681,482556,600681.SH,4.83,4.87,4.63,19.931819355818366,600681,20111130,4.304928586569842,建筑装饰,工业,-0.049281314168378,1.163348416289593,-0.32210834553440704,16.0,0.0,0.002159827213823018,1.0,0.0
20111201,600094,484351,600094.SH,4.96,4.96,4.96,13.262975125583958,600094,20111201,2.673986920480637,房地产,房产,0.0,0.7551487414187643,-0.3533246414602347,22.0,0.0,0.0,1.0,0.0
20111201,600681,484845,600681.SH,4.72,4.76,4.62,19.974868641684065,600681,20111201,4.304928586569842,建筑装饰,工业,0.002159827213823018,1.163348416289593,-0.3206442166910688,15.0,0.0,0.0,1.0,0.0
20111202,600094,486640,600094.SH,5.0,5.01,4.75,13.022316302740702,600094,20111202,2.673986920480637,房地产,房产,-0.01814516129032251,0.7551487414187643,-0.36505867014341586,21.0,0.0,0.008213552361396426,1.0,0.0
20111202,600681,487134,600681.SH,4.63,4.63,4.41,19.0277843526387,600681,20111202,4.304928586569842,建筑装饰,工业,-0.047413793103448176,1.163348416289593,-0.35285505124450955,14.0,0.0,0.0,1.0,0.0
20111205,600094,488931,600094.SH,4.84,4.9,4.67,12.487518918644573,600094,20111205,2.673986920480637,房地产,房产,-0.04106776180698157,0.7551487414187643,-0.3911342894393742,20.0,0.0,0.09421841541755893,1.0,0.0
20111205,600681,489425,600681.SH,4.42,4.42,4.42,19.0277843526387,600681,20111205,4.304928586569842,建筑装饰,工业,0.0,1.163348416289593,-0.35285505124450955,13.0,0.0,0.0,1.0,0.0
20111206,600094,491222,600094.SH,4.67,4.77,4.61,12.567738526258994,600094,20111206,2.673986920480637,房地产,房产,0.0064239828693790635,0.7551487414187643,-0.38722294654498046,19.0,0.0,0.08723404255319145,1.0,0.0
20111206,600681,491716,600681.SH,4.3,4.33,4.2,18.080700063593337,600681,20111206,4.304928586569842,建筑装饰,工业,-0.04977375565610853,1.163348416289593,-0.3850658857979502,12.0,0.0,0.004761904761904523,1.0,0.0
20111207,600094,493513,600094.SH,4.71,4.75,4.59,12.380559441825348,600094,20111207,2.673986920480637,房地产,房产,-0.014893617021276784,0.7551487414187643,-0.3963494132985659,18.0,0.0,0.10367170626349909,1.0,0.0
20111207,600681,494007,600681.SH,4.2,4.33,4.17,18.16679863532473,600681,20111207,4.304928586569842,建筑装饰,工业,0.004761904761904523,1.163348416289593,-0.38213762811127383,11.0,0.0,0.0,1.0,0.0
20111208,600094,495806,600094.SH,4.6,4.68,4.53,12.273599965006122,600094,20111208,2.673986920480637,房地产,房产,-0.008639308855291628,0.7551487414187643,-0.40156453715775753,17.0,0.0,0.11328976034858407,1.0,0.0
20111209,600094,498099,600094.SH,4.57,4.62,4.54,12.166640488186896,600094,20111209,2.673986920480637,房地产,房产,-0.008714596949891074,0.7551487414187643,-0.4067796610169493,16.0,0.0,0.12307692307692308,1.0,0.0
20111212,600094,500392,600094.SH,4.56,4.63,4.51,12.086420880572478,600094,20111212,2.673986920480637,房地产,房产,-0.00659340659340657,0.7551487414187643,-0.41069100391134294,15.0,0.0,0.14159292035398252,1.0,0.0
20111212,600716,500918,600716.SH,6.0,6.08,5.6,24.461678853498952,600716,20111212,4.329500682035213,房地产,房产,-0.06301824212271978,0.7188160676532769,-0.3050430504305043,40.0,15.0,0.0,5.0,0.0
20111213,600716,503212,600716.SH,5.59,5.74,5.37,24.158613805756488,600716,20111213,4.329500682035213,房地产,房产,-0.012389380530973382,0.7188160676532769,-0.3136531365313653,39.0,14.0,0.0,5.0,0.0
20111214,600228,505099,600228.SH,10.6,10.6,10.6,22.99415539847759,600228,20111214,2.169259943252603,化工,工业,-0.05017921146953408,0.4526315789473685,-0.30171277997364954,36.0,0.0,0.09150943396226419,0.0,0.0
20111214,600520,505333,600520.SH,13.52,13.77,12.57,29.808466984973393,600520,20111214,2.341592064805451,机械设备,工业,-0.07215743440233235,0.5986038394415358,-0.3051310043668123,46.0,10.0,0.0,1.0,0.0
20111214,600716,505506,600716.SH,5.54,5.65,5.35,23.24941866252909,600716,20111214,4.329500682035213,房地产,房产,-0.037634408602150615,0.7188160676532769,-0.3394833948339484,38.0,13.0,0.040968342644320366,5.0,0.0
20111214,600885,505663,600885.SH,8.38,8.59,8.03,21.629608,600885,20111214,2.6936000000000004,建筑材料,工业,-0.049704142011834374,0.5089514066496164,-0.31949152542372894,33.0,0.0,0.00996264009962644,0.0,0.0
20111215,600520,507627,600520.SH,12.68,12.72,12.01,29.059157524235648,600520,20111215,2.341592064805451,机械设备,工业,-0.025137470542026752,0.5986038394415358,-0.32259825327510927,45.0,9.0,0.017727639000805873,1.0,0.0
20111215,600716,507800,600716.SH,5.27,5.42,5.19,22.513403546583106,600716,20111215,4.329500682035213,房地产,房产,-0.03165735567970196,0.7188160676532769,-0.36039360393603936,37.0,12.0,0.07499999999999996,5.0,0.0
20111216,600520,509922,600520.SH,12.52,12.67,12.2,29.550891857844793,600520,20111216,2.341592064805451,机械设备,工业,0.01692183722804197,0.5986038394415358,-0.31113537117903933,44.0,8.0,0.0007923930269413404,1.0,0.0
20111216,600716,510095,600716.SH,5.2,5.4,5.08,23.292713669349443,600716,20111216,4.329500682035213,房地产,房产,0.03461538461538449,0.7188160676532769,-0.3382533825338254,36.0,11.0,0.0390334572490707,5.0,0.0
20111219,600520,512218,600520.SH,12.51,12.51,12.1,29.059157524235648,600520,20111219,2.341592064805451,机械设备,工业,-0.016640253565768592,0.5986038394415358,-0.32259825327510927,43.0,7.0,0.017727639000805873,1.0,0.0
